Country ID,Source Data,Country Name,Year,CPI
512,General,Oman,2010,100.0
586,General,Pakistan,2010,100.0
585,General,Palau,2010,100.0
591,General,Panama,2010,100.0
598,General,Papua New Guinea,2010,100.0
600,General,Paraguay,2010,100.0
604,General,Peru,2010,100.0
608,General,Philippines,2005,100.0
616,General,Poland,2010,100.0
620,General,Portugal,2010,100.0
410,General,Republic of Korea,2010,100.0
498,General,Republic of Moldova,2010,100.0
642,General,Romania,2010,100.0
643,General,Russian Federation,2010,100.0
646,General,Rwanda,2010,100.0
659,General,Saint Kitts and Nevis,2010,100.0
662,General,Saint Lucia,2010,100.0
670,General,Saint Vincent & Grenadines,2010,100.0
882,General,Samoa,2010,100.0
678,General,Sao Tome and Principe,2010,100.0
682,General,Saudi Arabia,2010,100.0
686,General,Senegal,2010,100.0
688,General,Serbia,2010,100.0
690,General,Seychelles,2010,100.0
694,General,Sierra Leone,2010,100.0
702,General,Singapore,2010,100.0
703,General,Slovakia,2010,100.0
705,General,Slovenia,2010,100.0
90,General,Solomon Islands,2010,100.0
710,General,South Africa,2010,100.0
728,General,South Sudan,2010,100.0
724,General,Spain,2010,100.0
144,General,Sri Lanka,2010,100.0
275,General,State of Palestine,2010,100.0
729,General,Sudan,2010,100.0
740,General,Suriname,2010,100.0
752,General,Sweden,2010,100.0
760,General,Syrian Arab Republic,2010,100.0
762,General,Tajikistan,2010,100.0
764,General,Thailand,2010,100.0
626,General,Timor-Leste,2010,100.0
768,General,Togo,2010,100.0
776,General,Tonga,2010,100.0
780,General,Trinidad and Tobago,2010,100.0
788,General,Tunisia,2010,100.0
792,General,Turkey,2010,100.0
804,General,Ukraine,2010,100.0
784,General,United Arab Emirates,2010,100.0
826,General,United Kingdom,2010,100.0
834,General,United Rep. of Tanzania,2010,100.0
840,General,United States of America,2010,100.0
858,General,Uruguay,2010,100.0
548,General,Vanuatu,2010,100.0
862,General,Venezuela (Boliv. Rep. of),2010,100.0
704,General,Viet Nam,2010,100.0
887,General,Yemen,2010,100.0
894,General,Zambia,2010,100.0
716,General,Zimbabwe,2010,100.0
756,General,Switzerland,2010,99.99
528,General,Netherlands,2010,99.99
630,General,Puerto Rico,2010,99.98
504,General,Morocco,2010,99.98
300,General,Greece,2016,99.94
296,General,Kiribati,2015,99.55
96,General,Brunei Darussalam,2016,99.28
96,General,Brunei Darussalam,2018,99.25
756,General,Switzerland,2018,99.18
96,General,Brunei Darussalam,2017,99.11
364,General,Iran (Islamic Republic of),2016,98.28
756,General,Switzerland,2017,98.26
756,General,Switzerland,2015,98.21
756,General,Switzerland,2016,97.74
756,General,Switzerland,2005,95.71
96,General,Brunei Darussalam,2005,95.53
372,General,Ireland,2005,93.14
250,General,France,2005,92.76
752,General,Sweden,2005,92.71
528,General,Netherlands,2005,92.67
276,General,Germany,2005,92.46
124,General,Canada,2005,91.85
620,General,Portugal,2005,91.77
364,General,Iran (Islamic Republic of),2015,91.64
40,General,Austria,2005,91.35
246,General,Finland,2005,91.21
380,General,Italy,2005,90.97
96,General,Brunei Darussalam,1995,90.91
248,General,Åland Islands,2005,90.83
56,General,Belgium,2005,90.41
208,General,Denmark,2005,90.01
504,General,Morocco,2005,89.7
442,General,Luxembourg,2005,89.69
344,General,"China, Hong Kong SAR",1995,89.64
20,General,Andorra,2005,89.61
840,General,United States of America,2005,89.56
344,General,"China, Hong Kong SAR",2005,89.52
28,General,Antigua and Barbuda,2005,89.46
578,General,Norway,2005,89.35
724,General,Spain,2005,88.96
470,General,Malta,2005,88.95
266,General,Gabon,2005,88.75
434,General,Libya,1995,88.73
196,General,Cyprus,2005,88.61
562,General,Niger,2005,88.53
756,General,Switzerland,1995,88.42
84,General,Belize,2005,88.3
44,General,Bahamas,2005,88.17
384,General,Côte dIvoire,2005,88.11
702,General,Singapore,2005,87.95
376,General,Israel,2005,87.81
458,General,Malaysia,2005,87.7
48,General,Bahrain,2005,87.5
826,General,United Kingdom,2005,87.35
662,General,Saint Lucia,2005,87.34
604,General,Peru,2005,87.13
554,General,New Zealand,2005,87.01
203,General,Czechia,2005,86.96
854,General,Burkina Faso,2005,86.93
705,General,Slovenia,2005,86.82
807,General,North Macedonia,2005,86.81
703,General,Slovakia,2005,86.8
500,General,Montserrat,2005,86.77
8,General,Albania,2005,86.67
764,General,Thailand,2005,86.57
36,General,Australia,2005,86.34
410,General,Republic of Korea,2005,86.15
212,General,Dominica,2005,86.01
466,General,Mali,2005,85.86
191,General,Croatia,2005,85.84
120,General,Cameroon,2005,85.75
148,General,Chad,2005,85.63
300,General,Greece,2005,85.32
70,General,Bosnia and Herzegovina,2005,84.94
174,General,Comoros,2005,84.41
204,General,Benin,2005,84.31
752,General,Sweden,1995,84.29
531,General,Curaçao,2005,84.25
222,General,El Salvador,2005,84.24
624,General,Guinea-Bissau,2005,84.18
533,General,Aruba,2005,84.14
548,General,Vanuatu,2005,83.9
48,General,Bahrain,1995,83.79
308,General,Grenada,2005,82.91
132,General,Cabo Verde,2005,82.58
499,General,Montenegro,2005,82.21
660,General,Anguilla,2005,81.9
12,General,Algeria,2005,81.82
659,General,Saint Kitts and Nevis,2005,81.66
788,General,Tunisia,2005,81.59
702,General,Singapore,1995,81.48
682,General,Saudi Arabia,2005,81.44
591,General,Panama,2005,81.29
270,General,Gambia,2005,81.06
670,General,Saint Vincent & Grenadines,2005,80.92
140,General,Central African Republic,2005,80.89
242,General,Fiji,2005,80.75
275,General,State of Palestine,2005,80.7
585,General,Palau,2005,80.51
484,General,Mexico,2005,80.5
276,General,Germany,1995,80.5
218,General,Ecuador,2005,80.18
248,General,Åland Islands,1995,80.0
246,General,Finland,1995,79.98
434,General,Libya,2005,79.8
446,General,"China, Macao SAR",2005,79.74
170,General,Colombia,2005,79.67
76,General,Brazil,2005,79.54
250,General,France,1995,79.47
233,General,Estonia,2005,79.11
178,General,Congo,2005,78.94
418,General,Lao People's Dem. Rep.,2005,78.5
266,General,Gabon,1995,77.94
583,General,Micronesia (Fed. States of),2005,77.83
262,General,Djibouti,2005,77.8
446,General,"China, Macao SAR",1995,77.8
440,General,Lithuania,2005,77.66
768,General,Togo,2005,77.64
226,General,Equatorial Guinea,2005,77.48
598,General,Papua New Guinea,2005,77.11
40,General,Austria,1995,77.06
348,General,Hungary,2005,76.94
776,General,Tonga,2005,76.74
882,General,Samoa,2005,76.41
51,General,Armenia,2005,76.38
504,General,Morocco,1995,76.25
414,General,Kuwait,2005,76.1
512,General,Oman,2005,76.06
44,General,Bahamas,1995,75.29
478,General,Mauritania,2005,75.25
124,General,Canada,1995,75.17
56,General,Belgium,1995,75.0
64,General,Bhutan,2005,74.85
212,General,Dominica,1995,74.75
320,General,Guatemala,2005,74.57
400,General,Jordan,2005,74.5
626,General,Timor-Leste,2005,74.41
710,General,South Africa,2005,74.26
442,General,Luxembourg,1995,74.18
642,General,Romania,2005,74.09
528,General,Netherlands,1995,73.72
84,General,Belize,1995,73.53
214,General,Dominican Republic,2005,73.38
462,General,Maldives,2005,73.31
578,General,Norway,1995,73.11
68,General,Bolivia (Plurin. State of),2005,73.04
591,General,Panama,1995,72.92
480,General,Mauritius,2005,72.86
208,General,Denmark,1995,72.83
807,General,North Macedonia,1995,72.75
100,General,Bulgaria,2005,72.73
328,General,Guyana,2005,72.37
428,General,Latvia,2005,72.14
340,General,Honduras,2005,71.98
554,General,New Zealand,1995,71.67
380,General,Italy,1995,71.55
516,General,Namibia,2005,71.4
600,General,Paraguay,2005,71.35
4,General,Afghanistan,2005,71.14
426,General,Lesotho,2005,70.87
858,General,Uruguay,2005,70.54
466,General,Mali,1995,70.33
470,General,Malta,1995,69.98
268,General,Georgia,2005,69.96
840,General,United States of America,1995,69.89
662,General,Saint Lucia,1995,69.82
426,General,Lesotho,1995,69.7
748,General,Eswatini,2005,69.46
50,General,Bangladesh,2005,69.15
372,General,Ireland,1995,69.02
740,General,Suriname,2005,68.97
458,General,Malaysia,1995,68.96
140,General,Central African Republic,1995,68.96
620,General,Portugal,1995,68.95
360,General,Indonesia,2005,68.68
562,General,Niger,1995,68.47
308,General,Grenada,1995,68.33
670,General,Saint Vincent & Grenadines,1995,67.88
116,General,Cambodia,2005,67.76
36,General,Australia,1995,67.64
352,General,Iceland,2005,67.08
548,General,Vanuatu,1995,67.04
120,General,Cameroon,1995,66.99
531,General,Curaçao,1995,66.93
332,General,Haiti,2005,66.75
724,General,Spain,1995,66.72
854,General,Burkina Faso,1995,66.59
834,General,United Rep. of Tanzania,2005,66.33
792,General,Turkey,2005,65.85
356,General,India,2005,65.83
90,General,Solomon Islands,2005,65.78
384,General,Côte dIvoire,1995,65.33
768,General,Togo,1995,65.24
688,General,Serbia,2005,65.22
780,General,Trinidad and Tobago,2005,64.58
132,General,Cabo Verde,1995,64.37
72,General,Botswana,2005,64.29
454,General,Malawi,2005,64.2
414,General,Kuwait,1995,63.89
188,General,Costa Rica,2005,63.47
558,General,Nicaragua,2005,62.93
450,General,Madagascar,2005,62.92
764,General,Thailand,1995,62.91
533,General,Aruba,1995,62.5
566,General,Nigeria,2005,61.95
430,General,Liberia,2005,61.76
148,General,Chad,1995,61.68
112,General,Belarus,2005,61.67
398,General,Kazakhstan,2005,61.46
643,General,Russian Federation,2005,61.45
108,General,Burundi,2005,61.29
788,General,Tunisia,1995,61.18
31,General,Azerbaijan,2005,61.15
204,General,Benin,1995,61.14
660,General,Anguilla,1995,61.0
242,General,Fiji,1995,60.38
191,General,Croatia,1995,60.27
410,General,Republic of Korea,1995,60.2
729,General,Sudan,2005,59.99
887,General,Yemen,2005,59.97
704,General,Viet Nam,2005,59.93
894,General,Zambia,2005,59.92
417,General,Kyrgyzstan,2005,59.84
659,General,Saint Kitts and Nevis,1995,59.57
376,General,Israel,1995,59.45
222,General,El Salvador,1995,59.18
368,General,Iraq,2005,58.58
180,General,Dem. Rep. of the Congo,2005,58.57
144,General,Sri Lanka,2005,58.25
818,General,Egypt,2005,57.76
400,General,Jordan,1995,57.71
496,General,Mongolia,2005,57.27
300,General,Greece,1995,57.0
604,General,Peru,1995,56.78
64,General,Bhutan,1995,56.66
203,General,Czechia,1995,56.13
388,General,Jamaica,2005,55.96
178,General,Congo,1995,55.54
404,General,Kenya,2005,55.53
586,General,Pakistan,2005,55.32
690,General,Seychelles,2005,54.1
24,General,Angola,2005,53.69
288,General,Ghana,2005,52.93
12,General,Algeria,1995,51.93
440,General,Lithuania,1995,51.31
804,General,Ukraine,2005,51.2
882,General,Samoa,1995,49.27
352,General,Iceland,1995,47.64
270,General,Gambia,1995,46.34
68,General,Bolivia (Plurin. State of),1995,46.24
226,General,Equatorial Guinea,1995,45.8
231,General,Ethiopia,2005,44.85
705,General,Slovenia,1995,44.8
104,General,Myanmar,2005,44.53
51,General,Armenia,1995,44.29
703,General,Slovakia,1995,44.08
710,General,South Africa,1995,43.39
328,General,Guyana,1995,43.33
116,General,Cambodia,1995,43.08
31,General,Azerbaijan,1995,42.67
50,General,Bangladesh,1995,42.53
324,General,Guinea,2005,42.24
428,General,Latvia,1995,42.19
780,General,Trinidad and Tobago,1995,42.11
480,General,Mauritius,1995,42.01
233,General,Estonia,1995,42.0
478,General,Mauritania,1995,41.8
690,General,Seychelles,1995,40.81
8,General,Albania,1995,40.75
704,General,Viet Nam,1995,40.2
776,General,Tonga,1995,39.53
678,General,Sao Tome and Principe,2005,39.17
356,General,India,1995,37.62
76,General,Brazil,1995,36.64
231,General,Ethiopia,1995,36.58
818,General,Egypt,1995,36.56
320,General,Guatemala,1995,35.96
748,General,Eswatini,1995,34.3
600,General,Paraguay,1995,31.03
624,General,Guinea-Bissau,1995,30.36
586,General,Pakistan,1995,30.33
598,General,Papua New Guinea,1995,30.21
72,General,Botswana,1995,29.48
348,General,Hungary,1995,28.73
268,General,Georgia,1995,28.64
834,General,United Rep. of Tanzania,1995,28.56
170,General,Colombia,1995,28.31
90,General,Solomon Islands,1995,28.19
484,General,Mexico,1995,26.39
404,General,Kenya,1995,25.31
144,General,Sri Lanka,1995,23.62
214,General,Dominican Republic,1995,23.2
450,General,Madagascar,1995,23.18
858,General,Uruguay,1995,23.05
340,General,Honduras,1995,22.93
887,General,Yemen,1995,21.28
188,General,Costa Rica,1995,20.59
398,General,Kazakhstan,1995,20.4
388,General,Jamaica,1995,19.58
360,General,Indonesia,1995,19.39
108,General,Burundi,1995,17.48
566,General,Nigeria,1995,16.98
417,General,Kyrgyzstan,1995,16.74
496,General,Mongolia,1995,15.81
332,General,Haiti,1995,13.53
368,General,Iraq,1995,12.97
804,General,Ukraine,1995,9.58
454,General,Malawi,1995,8.85
729,General,Sudan,1995,8.32
740,General,Suriname,1995,7.22
288,General,Ghana,1995,6.99
218,General,Ecuador,1995,6.92
894,General,Zambia,1995,6.73
643,General,Russian Federation,1995,6.33
418,General,Lao People's Dem. Rep.,1995,6.21
104,General,Myanmar,1995,5.55
642,General,Romania,1995,2.68
688,General,Serbia,1995,2.58
100,General,Bulgaria,1995,1.63
792,General,Turkey,1995,1.3
112,General,Belarus,1995,0.35
180,General,Dem. Rep. of the Congo,1995,0.01
24,General,Angola,1995,0.0
